Tool_ID,Material_Type,Spindle_Speed,Feed_Rate,Cutting_Depth,Coolant_Condition,Vibration_X,Vibration_Y,Acoustic_Signal,Spindle_Load,Vib_X_Normalized,Vib_Y_Normalized,Acoustic_Normalized,Spindle_Load_Normalized,RMS_Vibration,Kurtosis_Vibration,Spectral_Centroid,Energy_SpindleLoad,Tool_Wear_Level,RUL,Failure_Flag,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
8,Titanium,2124,0.067,0.59,OFF,1.270845621075548,1.4000998118278138,0.7282381073058656,34.94290337620693,1.2285992230016873,1.3793799091858312,0.7379301740761308,-1.5679741160045293,1.8908537954287146,2.918122958641823,3232.65272287688,1221.0064963589336,0.0,99.57922115864801,0,-1.2314161690661876,-1.2864910863120784,-0.6939222189225577,-1.2342655694267455,0.9770115228452543,-1.7760898805621508,0.14280053938900147,0.6600514332133111,1.0197824864765779,0.4199916179674069,1.1015157951094687,-0.706247589181683,-0.202261647156094
3,Titanium,2757,0.445,1.89,OFF,0.32762621732841496,-0.6276626960266963,-0.14215117360181917,51.686808594105095,0.3010733660835063,-0.6516545724940074,-0.12951030690710322,0.16952630274361985,0.7080249983329874,2.9109326465373697,3135.452879878249,2671.5261826436563,9.533303019765864,92.67094073293927,0,1.7400572691967342,-0.2250049031233616,-0.3940003130284832,-0.0014040381443431215,-0.09008352799152032,0.775095877643016,1.2185677005298081,-0.7040335340775893,0.7521881222447568,-0.9086081208600015,0.6162953416615221,-1.020468256533669,-0.16577236217037006
2,Aluminum,1240,0.192,1.11,OFF,0.8720901955337838,-1.4882582128230326,0.8930678269867728,53.80177387605446,0.8364784011578301,-1.513638736133475,0.9022014656196471,0.3889944026404555,1.7249503810780646,2.3868821317882043,6526.1816181754,2894.630872210096,2.5185729309971405,100.0,0,-1.791861740272715,1.4516573015187388,0.022491238186848315,-0.7274167023665219,-1.0004732492028947,-0.7069427158267633,0.21319817991515186,0.29241660468579744,-1.8247545596535586,1.5194008895714528,-1.3549705128849732,-0.4619255321179439,-0.4437410768611995
12,Titanium,1361,0.108,1.68,ON,-0.16624207232083046,0.2000940591283936,0.14765184053745017,50.93832945385569,-0.18457780557584808,0.17743784126316992,0.15931088091037562,0.09185727615253117,0.26014238237550086,2.868342677380556,3672.7477319595428,2594.713407549542,1.4344352712009163,97.29879922436814,0,-0.9558141825915508,-1.092528161811434,1.6413124465812796,1.199225634489599,-0.39147565176429105,0.48937619677115357,-0.012577649742340179,-1.1658082271317143,1.9576976793072955,0.22412123130338552,0.8293846034181037,0.2360172903883361,-0.389933394889139
6,Steel,1453,0.261,0.79,OFF,2.679628693900003,-1.422633469214404,1.2171299211561122,50.20708683685403,2.6139425711582933,-1.4479081012074217,1.2251656668119413,0.015976868522849418,3.0338582572198796,3.284433510105973,1114.189432355176,2520.7515686434012,1.4924102610605083,99.8763868642393,0,-1.458192484316987,-1.3293212819150324,0.6571339079432308,-0.5789615915604289,-0.014816292460495279,-0.6794377338593761,0.22603109949750366,-0.5473466359945474,-0.0919437628926092,0.14160758198814175,0.11996944746143172,0.9110055865576983,1.6750623437769239
2,Steel,1802,0.319,0.29,ON,-0.6045138605597951,2.45393867292539,-1.5222053049258542,39.31273045793674,-0.6155575058814937,2.434919232322857,-1.504888940028837,-1.1145209767544,2.527301331081779,2.147915254948825,6391.5076347647655,1545.490776058387,0.0,98.31577133911256,0,-0.2741291970900085,-1.248688327662228,-0.7728534246011092,0.09425583737168268,0.8882712116950333,-0.49763235450915266,0.663309492084395,-0.2968781083124661,0.17290279178743112,-0.866692710085359,1.9969658704270394,-1.5041118194445904,-0.4228724541106588
1,Aluminum,1774,0.064,1.38,ON,1.7444955493598882,1.4554982920789432,-0.3487752610068693,48.610828630250765,1.6943684320169687,1.4348677797756428,-0.33543437064838033,-0.14966545125322359,2.271946302178196,3.209532104573829,2129.3452823156413,2363.0126601196075,5.183947466141966,87.83924291709711,0,-0.4360208981807365,2.6618594440746413,0.15184765723289315,-0.2646437684401718,0.3205800776114303,0.4336841392521587,2.1340020186585695,0.140127241201643,0.44756726191996365,1.1697424633231397,-1.4392718575621868,0.0031597566349085534,0.27071918962171243
12,Steel,2243,0.174,0.11,ON,-0.061366040099912866,2.1639763333015805,-0.0718131428510346,46.51594170495585,-0.08144672995395195,2.1444890128650402,-0.059410575023634234,-0.3670500376183657,2.164846267513446,3.489600625198163,5397.477970703809,2163.732832698851,5.250892367201297,85.8014113031055,0,-0.4807565067270335,0.46485198087037755,1.651311760495838,-1.4038574373841508,0.5379075419978648,-0.34914716433785725,0.6524406704269764,2.406530139628101,0.16453022649940294,-0.04594254453783358,-1.1321462161535742,1.2787477705237558,0.10495853435712274
12,Aluminum,2687,0.065,1.0,OFF,-1.654510394912746,0.062446976663129296,-2.672207384471349,60.727087407674404,-1.6480839058026864,0.03956865307831834,-2.6509949168537816,1.1076281385917106,1.6556884585478924,2.1228037617948687,1206.2541220793903,3687.779145019327,1.7231886840386585,94.82198261128774,0,1.8561337994051366,-0.2702653843413827,0.6151793284289413,1.0894408315803183,0.3493289094784953,0.17050758036189725,-0.5025138290322683,2.559859742537153,-0.17197541346522058,-0.5251734997636585,0.7253975521805532,0.2621821115239365,0.07284970534032786
17,Aluminum,1291,0.239,0.47,OFF,0.4828487457481086,0.5505735937015979,-1.0859527335785348,53.79325364030614,0.45371325889478764,0.5284829055071294,-1.0701143528176376,0.3881102652192333,0.7323074445559145,4.022595686868604,3708.899594347801,2893.7141372103097,0.0,98.13744322384123,0,-1.1990753176375482,0.0683204130081365,-1.5982523594990603,0.695482084644993,0.8462190150378418,0.2773223773664601,-0.20865295302311823,-0.38790502628609164,0.14503386389894102,-1.086023386822005,1.5116099690971507,1.3558700332747815,0.4802370685171096
10,Steel,1045,0.453,1.29,ON,0.3147625614551637,-0.45947543195264406,-0.8135992543587863,47.22002878254805,0.2884237392951492,-0.4831959234211339,-0.7986835824783448,-0.2939875365929824,0.5569498565058478,2.2393475074971687,4191.524856086928,2229.7311182246663,6.023795486521168,96.15946941997365,0,-0.10218777971711089,0.2276393992468176,-0.9152394286377644,0.8105220889230482,-0.20041098252117198,-1.4271299075484865,-0.9011266168092057,1.4795992060195728,0.6364837028241617,-0.16152884025643133,-0.12026524588966402,-1.50796047154515,-0.632959107005714
16,Aluminum,2344,0.492,1.96,ON,-1.0513218142392298,0.882924805586752,0.9482059948233497,67.23884876422765,-1.0549313445323787,0.8613703954139416,0.957152830345573,1.783347926571945,1.3728924828316562,3.943772747974764,7811.57864473327,4521.062783138679,0.0,100.0,0,0.3386012463207343,-0.6404499757293803,-0.9919355025031202,0.5949466602489537,0.16488996057398644,0.47778873052675525,-1.2392381475108456,-1.1091525895285173,0.8487995228535127,-1.1697092032252105,-0.11498624815173852,-0.2265751470670031,1.4014168393337199
15,Steel,1516,0.337,0.98,OFF,-0.9222192771347147,-1.215543212051057,-0.7068433463146004,47.310923237849906,-0.9279768513545864,-1.2404836856313937,-0.6922893537660173,-0.28455549836213734,1.525789531843195,4.9822500392679565,1617.19102678623,2238.323457617726,0.0,93.04475338732219,0,-0.9802092620721439,-0.5172167487091028,1.4407298253599683,-0.75948503499512,0.028375062066316698,-0.9376142856903709,-2.4324761624126996,0.3992771260817059,1.2197788654862765,0.3458313875444345,0.2071485896867012,0.12046709898557474,-0.9200542956863255
15,Titanium,2427,0.123,1.65,OFF,-0.02469764308499223,-2.543093189474779,-0.8180789873059771,55.57786723886163,-0.045388431929160374,-2.570175782145058,-0.8031481384966992,0.5732980594907441,2.543213114138679,2.1818722084364373,6260.613269492698,3088.8993268205286,3.5658884161437054,96.48126283773773,0,0.4865899812466025,-0.15768313220202998,1.2562812358636557,-0.7400489652367772,-0.4379556355472514,-1.1110630779790542,-0.4616020915548006,-0.6856521232138905,-1.097551871042696,0.7743756726819945,-0.4841440030278895,0.5531695873441455,-0.16453250514926188
19,Titanium,2053,0.458,1.06,ON,0.34974781524798154,-0.7907106194885667,0.8174857806561917,48.33078666410718,0.32282689870299236,-0.8149655881749,0.8268754844054437,-0.1787251614647589,0.8646078984387832,2.8165393627748485,7753.25954273024,2335.8649395714406,0.0,97.27012584815829,0,-0.3998104945533078,-0.7247550882349062,-0.625036977785615,0.45198764119311563,1.011707307880034,-0.7266021541026827,-1.404437613866566,-0.45096325297250944,-0.5459177790261381,-0.39302657832047777,0.9875374229237559,-0.8513876147019398,-1.1865624489581477
12,Aluminum,556,0.282,1.04,OFF,-2.470663282879401,-1.4554734756173158,-1.6179106457900545,66.31152515028003,-2.4506574149779325,-1.4808010978599104,-1.6002700398803085,1.6871203651648998,2.8675041579035185,2.387992012273299,2938.3644937947383,4397.218367756222,0.0,98.75286509100279,0,0.37430906618985604,-0.39693460702118855,-0.6465802198073294,1.5429195659842012,0.9906419740195044,0.8144879935894928,0.09705332808486404,2.660759550945195,0.8529545431913759,0.23610676616822596,-0.4826150587218517,0.41596174802010294,0.8970397054336474
20,Steel,2659,0.119,1.87,OFF,1.0531214525238028,1.4779267361595356,-2.071244067443572,50.86859775813611,1.0144976097338847,1.4573324141308313,-2.052067609026395,0.0846212789979803,1.8147540415221624,3.1076938764935376,2579.5619329077617,2587.61423787905,7.671888869280238,92.72950831741184,0,-0.10799925152565303,0.35309157733034563,0.044691782662283595,0.38597889784319905,1.2057888039829996,-1.6003696944634487,-0.5094747513872037,-0.38698335292516955,-1.5702065673647592,1.2201297260213149,0.7003333368133133,0.4939358539264366,-0.9211823625680324
3,Steel,504,0.465,1.79,ON,-0.4944979738149775,1.815677455080316,-0.36159230006934645,51.16414227890674,-0.5073720940650963,1.7956281236545615,-0.3482079867452395,0.1152896757617637,1.881811060386789,4.505781129337306,7664.4795432281335,2617.769455136212,6.4472201752191385,99.95792657895257,0,-2.050531225566304,-0.9971531796200995,0.07466904609346002,0.9784666768509728,-0.7636994559364335,0.6509978414411176,-1.0855217533233876,-0.6498421919665505,0.16159048213744379,-0.1728364533095295,-1.3232582797067411,-0.07350525265514567,0.7556999306868241
5,Titanium,1937,0.391,1.59,OFF,-1.3317474843981763,-1.402929072413111,-1.4477067680783553,48.601296412272866,-1.33069121438103,-1.4281719096223076,-1.43064279746588,-0.15065460118644788,1.9343632917378222,4.788342865137823,4426.910834016494,2362.086012953607,6.141276458773747,91.55843564620405,0,1.3060987127657413,2.6099494209478524,-0.9623259293229973,-0.5258723322979134,0.35080915107753036,0.3395529645707539,-2.1035053965101365,-1.0003206976971222,-0.7859555645595998,-0.10541678590281832,1.7185336874301296,0.46993996876105454,0.2648980535428979
19,Titanium,1862,0.379,0.66,OFF,0.9410665514519307,1.2917156075212395,-1.409679294659649,51.965119260012145,0.9043071092780294,1.2708208173970212,-1.392744157677371,0.19840635744189153,1.5981662820168603,4.519164875383429,6758.118892617447,2700.3736197072853,2.498387789022938,100.0,0,2.0704583153540717,0.7531566108861996,-0.2491306748985431,1.0978509099699816,1.0923670444170932,0.07433374314241308,-0.34933878737862656,-0.7692667300081335,0.5511761680824354,0.005513121090513095,-2.1203645354947875,0.31631324450223747,0.1761888574113596
7,Steel,2320,0.369,1.14,ON,-0.023617979418456322,0.9513849835007704,0.5734337916879819,61.99537838647909,-0.044326732007054434,0.9299410398689598,0.5836503214361489,1.2392375856167734,0.9516780946215857,4.073202731534353,6562.411183253437,3843.4269412827184,1.040947831828394,92.45878084931898,0,-0.1767541819348135,-1.2700847385126517,-1.4536032698532093,-0.41946839213477477,1.502896423254235,0.24667649804500025,-1.7523840385658507,-1.4217794280161404,-0.8450783563148396,-0.44058786988323473,-1.0632553669951794,-0.658375548560608,1.11624114690057
9,Aluminum,1782,0.14,0.53,OFF,1.2161657767822542,-1.5697766847188763,0.8759738379125791,58.45843844684688,1.174829157168853,-1.5952887452804962,0.8851653894297182,0.8722124175795735,1.9857638420777457,4.151653128985802,3282.013902206665,3417.3890256437853,9.585484102802223,86.02706472959697,0,-0.8979520518666041,-2.477903509100612,1.2723207049110359,0.24015927124619948,-1.508631581873575,-0.29010343844111114,0.7061618482851154,0.22285132356001333,-0.3595782332254788,-0.3516533206310375,2.2534422571762667,-0.15812202111130083,-0.6045103713071458
7,Titanium,2637,0.145,0.94,ON,0.4379522629797555,-0.39026753093161815,0.7888642158521251,50.28076181116171,0.4095637762962585,-0.4138763493418629,0.7983508868664654,0.023622056252054657,0.5866096916592416,2.3614255592899744,2312.312679130707,2528.1550083107777,8.101039306611916,91.41776126648737,0,1.5060127211756882,-0.6875032851377786,-1.7603305128316795,-0.3661610953788138,-0.0028861801395627545,0.6822873489795119,0.25489756942832553,0.20486750045230762,-0.2904243634211301,-0.7687538792379252,0.1010206288975575,-1.2489806560169057,1.466994599093907
18,Aluminum,1773,0.36,1.02,OFF,-0.0015145029480460542,-0.5801637221245197,1.1087766603072329,67.01325106456653,-0.022591019327012515,-0.6040789548040421,1.1171794969813154,1.7599378503365144,0.5801656989072661,2.746112838931183,5920.229764421982,4490.775818242628,0.5321173434166951,93.62229114064442,0,1.8903829028674712,0.6843606496072474,-1.7714394218927476,0.8891561736768938,-0.1892162238342964,-0.426560697233475,-0.22679841055255318,0.33771725314478496,0.24634600935461864,0.42948213637898125,-0.6598036165476365,-1.4958984262778654,-0.38397481264698774
4,Aluminum,1631,0.149,1.68,ON,-0.15272994498015613,0.7479953986272,1.2411343200148017,58.72985641342569,-0.17129049676873787,0.7262232679441578,1.249088740944909,0.900377222889291,0.7634288129623517,3.091690340199528,4509.121921177825,3449.196034341599,14.538760974299661,78.8632294228265,0,-0.1687954115899974,0.4904698944501049,0.43503945451193016,0.9027619892851401,1.5908405694101995,-1.624859541165034,1.450747259655328,-0.011426214878492167,0.9583219748200209,-0.07156147350682676,-1.277105170055726,0.2543320546957805,0.4317096524963377
14,Titanium,1167,0.247,1.8,OFF,0.4827127605561378,-1.2287793509050138,-2.128590208826931,45.61818880802651,0.4535795362622699,-1.25374118216393,-2.1092194668850275,-0.4602090715502896,1.3201932822182796,2.150415306167421,4433.495582382464,2081.019150124755,0.38575676136387727,99.98192093707392,0,-0.21868061522051468,-0.1108485103486127,-1.236876237834054,-1.4767810801431691,-2.2093498180726563,-0.07722180734575829,0.00982651224218834,-0.5673794917331795,1.0319493452376545,0.5988296478736239,-0.4360640767049622,-1.8940070440623584,-0.1933766519390836
18,Aluminum,1781,0.402,0.89,ON,-0.4135312588093302,-0.09887262565948246,0.4504119599294666,36.19651646266062,-0.4277525257874315,-0.12201125266457434,0.46104527648343735,-1.4378877810476676,0.42518689786637287,4.464940377509439,4823.445079251609,1310.1878040316612,2.9674947220613874,90.4096530416532,0,-0.0799110976714992,-0.6014424611430855,-0.5009649581345399,1.3252978342221797,-1.0473166273632875,0.8013566335352407,0.38608215849825045,-0.6568447013207643,0.20494245107117165,1.0217620217118586,0.28976422431969473,-0.24183745574891383,0.6172383535154773
9,Aluminum,1496,0.403,0.13,OFF,-0.8525725887464994,-0.685934503949618,-0.5296081995695587,45.8498619820343,-0.8594889639424321,-0.7100204071234786,-0.5156546636198743,-0.4361685486488004,1.0942514166271462,2.7670341514469516,1179.567359110261,2102.209843771594,8.021450493779312,87.18053323032633,0,-1.6745488892453049,-0.9041313739919301,0.06317286110261618,2.3764091927591937,1.4330326200963683,0.4920386664625814,0.6874644521900439,0.15900365492296212,-1.1096548817061131,-1.0506671581109677,0.48669996464309495,0.41340242617723383,-1.0027130471203818
2,Steel,2426,0.254,1.74,OFF,0.6099091226546439,0.47334118338514336,-0.7474242459904361,54.13348778550253,0.5786595699040722,0.45112587387824626,-0.7327327690351362,0.4234160652735264,0.772036925144002,2.156869247358143,1035.4734718634168,2930.434499823152,2.9558201479124433,96.6320227881828,0,-0.29112587869322787,-0.40258307110950714,0.6753008298668369,-0.3553326830312902,-0.469719905209442,1.814401919774259,-0.5168823517014675,-0.0515145120868334,2.579613135263129,-0.8367433751162726,0.32226393546425386,0.016439960536994744,0.10711457661335591
20,Aluminum,781,0.406,0.43,OFF,-0.14448784144442942,-0.21679203168792927,0.5604146322087054,55.97200370631427,-0.16318552764446742,-0.24012093206504023,0.5706752696881268,0.6141972564421732,0.2605293099224168,2.2192533173931595,3198.819450195628,3132.865198899658,0.0,100.0,0,1.714941887549245,-1.0123799738276023,-0.22108211794887433,-0.12680157166322228,-1.3014598796930354,-0.2531878102335949,-0.511290776748995,-0.6357662132066624,-0.08518266956526328,0.6918822939272777,-1.7862438621752685,2.1854323910680535,0.018219230413814274
15,Steel,1727,0.427,1.28,ON,0.033567648069006084,-0.5352457039403952,-1.7302954798957517,63.59137683302019,0.011907425102092802,-0.559088457432037,-1.7122741243632913,1.4048529503180947,0.536297259533865,4.908481103226746,3265.7979993242393,4043.863207519177,3.064245706691291,95.97597446294705,0,-0.16868866077056033,-0.3988777562084495,1.779171797279794,1.2394297942401529,1.512037141532155,-0.16075184019519748,0.04144692013958602,-0.28659912769160206,0.27371121292569284,-0.25436888901810234,0.1389318585575643,0.42675981149277276,0.4360667417661729
7,Titanium,2563,0.345,0.15,OFF,1.0893798361546077,-0.21329657563207796,-1.75110860587232,39.05454024881,1.050152716291305,-0.2366198357822501,-1.733016737357159,-1.1413131492276918,1.1100647983773788,4.7359531317469195,6031.1203689403665,1525.2571140459202,1.1583553268612308,99.49391799045428,0,-1.0400345278722052,1.330950935822822,-0.00043898865990927546,0.06676745530571572,-1.4318146972254373,-0.2333092964233921,-1.3465250496228147,1.5394487651505016,0.2422636206269709,0.0807136149364322,0.3389807005794179,-0.2686001768696029,0.4054729258333872
12,Titanium,1435,0.153,0.86,ON,-0.11387660773574096,2.036042832840112,0.6335727440817172,45.6084466605319,-0.13308361215780748,2.0163490804061013,0.6435855285148107,-0.461220005686091,2.0392249260316992,4.876225481255796,3279.662425085844,2080.130406786583,0.0,94.2515240094919,0,0.49668561930448013,-0.7712397992493996,1.1907947082587425,-0.0039743100330945046,1.0220360556562482,-0.7763109265654801,1.7853138458336548,1.9701725983514387,0.3538189609047963,0.08357296367711013,0.3486321656620089,0.608045239627198,-0.860570578464303
8,Steel,753,0.173,1.97,OFF,0.015033925541790552,-0.4168996361193892,0.4877860175108979,38.22357330125487,-0.00631792819391294,-0.44055142778254214,0.49829271414825205,-1.2275418635302289,0.4171706191879711,4.870121538061212,3516.8707414762966,1461.0415559164044,6.259339352369967,88.49880774290692,0,-0.6671987984941122,0.6108812830519882,0.27855578036649353,1.8969687338874128,-1.5602561295087978,-0.47314627980562585,0.16077814530858084,-0.22023127776037238,-0.8470603040520547,-0.9480182291985103,0.02946345616027265,-1.3121628816635027,1.3062200995011364
15,Titanium,1711,0.192,0.29,OFF,-0.5996495114509319,-1.041005218283787,0.13673265587151023,36.612007884205546,-0.6107740911662924,-1.0656640594022748,0.1484286894515262,-1.3947725991635218,1.201362310494805,4.398301803743626,4846.82132886291,1340.4391213131291,0.0,88.53912671915191,0,-0.06645212366792694,0.7634238129842029,2.1312097580073313,-1.354297161408027,-1.4425313100703772,-1.038885181394799,-0.20094151076524527,-0.7337784315931773,0.4385728061678998,0.5060471083112706,-1.2289796189854196,1.0002024379612755,-0.05753893815231804
3,Aluminum,828,0.103,0.91,OFF,0.4307399339818508,0.5834335691559652,-0.8799134047231368,43.721812540466814,0.40247144803458207,0.5613959034329011,-0.8647730665170938,-0.6569943803602635,0.7252114314768884,2.8279059460109943,5141.262747311087,1911.596891823721,0.0,95.08175022906292,0,-1.2688487805472792,-1.0796013185359161,1.0583635039241885,-0.7889631301337289,0.20014132297957654,-2.2938785734963667,2.08552697237257,-0.04309949411109075,1.8215016963351944,0.2489201590148274,-0.9215381448875093,-0.5049784715267072,0.730498681700332
14,Aluminum,1920,0.173,0.68,OFF,0.349827912680088,-0.1435246694229566,0.7438296345821243,53.66612244294021,0.32290566345174154,-0.16673534644272012,0.753468878672397,0.37491797191700266,0.37812550723678545,2.97430780321692,3333.0455165520616,2880.0526980606505,7.353790011576333,96.47089380998892,0,-1.0366241611867317,-0.8433718745595036,0.043469775472613235,0.4178229935558582,-0.8483090502304278,-0.5802227989075488,-1.1014925644982552,1.1358817032136646,-2.0091927804223615,-1.0084756575192066,1.2130957217055682,1.106550324599734,-1.2608819809521514
17,Aluminum,2040,0.144,1.82,OFF,0.9007751317905579,-1.4152339308664725,0.6803028920604759,57.71394434890316,0.8646860694654476,-1.4404966230511054,0.6901573589914448,0.7949569153476331,1.677582462094804,3.206005151421936,4906.737177263603,3330.8993723082913,3.2488915606616118,93.87616250652418,0,0.7376592548635927,1.0689434369867896,0.6288307169074809,-1.6195445938757005,0.2723350667617914,0.02348845909318096,1.5361507237389416,-0.04367218258440575,0.03231309798617754,-0.1651772608552836,-0.7756914270520701,0.40034602310130135,-0.41466498369450067
4,Titanium,1692,0.255,1.75,OFF,-0.5791288370068761,2.231496335202466,0.08530451504745419,40.516458933783255,-0.5905948454121788,2.2121179642499262,0.09717478250316594,-0.9896111242662994,2.305421025295591,4.3550080311824715,5324.731525170599,1641.583444532945,4.784754799246162,95.97005367649227,0,0.11586677940108789,-0.9257640396506979,-0.26081585553093184,-0.3730091834030636,1.802044908284986,0.6307208454158841,0.8132937997809931,0.35509045928257543,-1.121566131338025,-0.10902451875380481,-0.7220258319819469,0.6256339133532806,1.0786100145509674
18,Aluminum,2216,0.459,0.55,ON,-0.4578169695901857,-0.3524789455866479,-1.1773210412697714,41.907240806127604,-0.4713013985926985,-0.3760267887783126,-1.1611731129710918,-0.8452909042137771,0.5777869717522334,4.780320138142795,2828.7133976110467,1756.2168319827665,0.7841119235031297,100.0,0,-0.7760573868428163,-0.05748574921080336,-0.27089983835511766,-0.38216563007522664,-0.15501389076363503,-0.5756556584268945,1.1170294883627985,-0.6575337108254838,0.9888747887507795,0.7475581898919299,-0.29625964493350515,-0.553859323505022,1.63534935426451
